0.03, KDA
0.19, DHIN
0.64, NA
0.86, TI
1.05, TA
1.26, TI
1.36, RA
1.45, KI
1.53, TA
1.62, TA
1.71, KA
1.79, TI
1.8900000000000001, TA
1.98, KA
2.0700000000000003, DI
2.33, NA
2.4200000000000004, GHI
2.5200000000000005, NA
2.64, KA
2.72, TA
2.8200000000000003, KI
2.9000000000000004, TA
3.0200000000000005, GHI
3.1, NA
3.2, DHA
3.41, GHI
3.4800000000000004, NA
3.5900000000000003, DHA
3.6900000000000004, TRA
3.87, KA
3.9600000000000004, DHI
4.0600000000000005, KI
4.140000000000001, TA
4.260000000000001, KA
4.33, TA
4.4, GA
4.48, DI
4.6000000000000005, GA
4.71, NA
4.82, NA
4.91, GA
4.99, NA
5.090000000000001, GA
5.17, NA
5.2, GA
5.28, TI
5.41, RA
5.44, KI
5.48, TA
5.510000000000001, TA
5.54, KA
5.61, TAA
5.8100000000000005, NA
5.930000000000001, TA
6.0200000000000005, KA
6.12, TA
6.21, KA
6.28, TA
6.37, KA
6.510000000000001, TIN
6.760000000000001, KI
6.8500000000000005, DA
7.07, NA
7.130000000000001, GA
7.15, KDA
7.260000000000001, DHIN
7.49, NA
7.73, DHA
7.94, DHIN
8.14, NA
8.360000000000001, GHI
8.43, DA
8.530000000000001, NA
8.620000000000001, GA
8.72, TA
8.81, GA
8.91, TIT
9.5, GHI
9.6, NA
9.71, KA
9.81, TA
9.91, KI
9.98, TA
10.120000000000001, GHI
10.22, NA
10.35, DHA
10.58, GHI
10.65, NA
10.76, DHA
10.870000000000001, TRA
10.98, KA
11.08, DHI
11.16, KI
11.26, TA
11.360000000000001, KA
11.56, TA
11.59, GA
11.65, DI
11.77, GA
11.84, NA
11.96, DHA
12.58, NA
13.16, TAA
13.63, DHE
13.66, RE
13.73, DHE
13.780000000000001, RE
13.870000000000001, KI
13.98, TA
14.040000000000001, TA
14.08, KA
14.23, TA
14.270000000000001, KI
14.360000000000001, TA
14.42, DHA
14.96, KDA
15.23, DHET
15.82, DHI
16.099999999999998, TI
16.38, TA
16.68, DHE
16.73, RE
16.779999999999998, DHE
16.83, RE
16.919999999999998, KI
16.98, TA
17.04, TA
17.099999999999998, KA
17.18, TAA
17.32, TI
17.439999999999998, RA
17.5, KI
17.599999999999998, TA
17.689999999999998, TA
17.709999999999997, KA
17.759999999999998, TAA
18.07, DHE
18.119999999999997, RE
18.18, DHE
18.23, RE
18.32, KI
18.439999999999998, TA
18.5, TA
18.529999999999998, KA
18.689999999999998, TA
18.73, KI
18.82, TA
18.84, DHA
19.36, DHE
19.41, RE
19.459999999999997, DHE
19.52, RE
19.599999999999998, KI
19.66, TA
19.779999999999998, TA
19.86, KA
19.89, TAA
20.009999999999998, TI
20.06, RA
20.13, KI
20.189999999999998, TA
20.24, TA
20.29, KA
20.38, TAA
20.759999999999998, DHE
20.799999999999997, RE
20.869999999999997, DHE
20.93, RE
21.009999999999998, KI
21.119999999999997, TA
21.169999999999998, TA
21.22, KA
21.369999999999997, TA
21.41, KI
21.509999999999998, TA
21.59, DHA
22.06, DHE
22.119999999999997, RE
22.18, DHE
22.24, RE
22.32, KI
22.38, TA
22.439999999999998, TA
22.58, KA
22.599999999999998, TAA
22.65, TI
22.72, RA
22.849999999999998, KI
22.9, TA
22.939999999999998, TA
23.0, KA
23.08, TAA
23.439999999999998, DHE
23.49, RE
23.56, DHE
23.63, RE
23.709999999999997, KI
23.779999999999998, TA
23.83, TA
23.88, KA
23.93, TA
24.07, KI
24.119999999999997, TA
24.189999999999998, DHA
24.779999999999998, KDA
24.939999999999998, DHIN
25.36, NA
25.57, TI
25.75, TA
25.959999999999997, TI
26.05, RA
26.14, KI
26.22, TA
26.31, TA
26.39, KA
26.47, TI
26.57, TA
26.66, KA
26.75, DI
26.959999999999997, NA
27.08, GHI
27.18, NA
27.369999999999997, KA
27.49, TA
27.55, KI
27.68, TA
27.75, GHI
27.77, NA
27.86, DHA
28.14, GHI
28.23, NA
28.34, DHA
28.459999999999997, TRA
28.52, KA
28.61, DHI
28.7, KI
28.77, TA
28.89, KA
28.97, TA
29.02, GA
29.11, DI
29.209999999999997, GA
29.31, NA
29.39, NA
29.509999999999998, GA
29.59, NA
29.68, GA
29.73, NA
29.84, GA
29.97, TI
30.0, RA
30.04, KI
30.06, TA
30.09, TA
30.16, KA
30.189999999999998, TAA
30.349999999999998, NA
30.47, TA
30.63, KA
30.74, TA
30.81, KA
30.89, TA
30.99, KA
31.06, TIN
31.23, KI
31.3, DA
31.38, NA
31.439999999999998, GA
31.61, KDA
31.779999999999998, DHIN
31.99, NA
32.190000000000005, DHA
32.370000000000005, DHIN
32.57, NA
32.79, GHI
32.870000000000005, DA
32.96, NA
33.050000000000004, GA
33.150000000000006, TA
33.230000000000004, GA
33.34, TIT
33.900000000000006, GHI
33.99, NA
34.04, KA
34.2, TA
34.290000000000006, KI
34.370000000000005, TA
34.49, GHI
34.580000000000005, NA
34.690000000000005, DHA
34.89, GHI
34.970000000000006, NA
35.09, DHA
35.190000000000005, TRA
35.27, KA
35.36, DHI
35.45, KI
35.550000000000004, TA
35.650000000000006, KA
35.74, TA
35.85, GA
35.92, DI
35.96, GA
36.050000000000004, NA
36.18, DHA
36.78, NA
37.34, TAA
37.7, DHE
37.75, RE
37.84, DHE
37.900000000000006, RE
37.99, KI
38.06, TA
38.17, TA
38.2, KA
38.38, TA
38.46, KI
38.480000000000004, TA
38.580000000000005, DHA
39.09, KDA
39.35, DHET
39.940000000000005, DHI
40.220000000000006, TI
40.480000000000004, TA
40.790000000000006, DHE
40.830000000000005, RE
40.88, DHE
40.940000000000005, RE
41.03, KI
41.14, TA
41.2, TA
41.28, KA
41.31, TAA
41.36, TI
41.42, RA
41.550000000000004, KI
41.6, TA
41.650000000000006, TA
41.71, KA
41.78, TAA
42.14, DHE
42.2, RE
42.24, DHE
42.300000000000004, RE
42.400000000000006, KI
42.46, TA
42.5, TA
42.56, KA
42.6, TA
42.75, KI
42.800000000000004, TA
42.86, DHA
43.42, DHE
43.45, RE
43.510000000000005, DHE
43.580000000000005, RE
43.660000000000004, KI
43.720000000000006, TA
43.78, TA
43.84, KA
43.92, TAA
44.07, TI
44.2, RA
44.24, KI
44.290000000000006, TA
44.35, TA
44.43, KA
44.45, TAA
44.730000000000004, DHE
44.81, RE
44.88, DHE
44.92, RE
45.02, KI
45.09, TA
45.14, TA
45.2, KA
45.24, TA
45.38, KI
45.43, TA
45.53, DHA
46.040000000000006, DHE
46.07, RE
46.120000000000005, DHE
46.190000000000005, RE
46.290000000000006, KI
46.25, TA
46.540000000000006, TA
46.57, KA
46.620000000000005, TAA
46.68, TI
46.82, RA
46.86, KI
46.99, TA
47.050000000000004, TA
47.09, KA
47.11, TAA
47.370000000000005, DHE
47.43, RE
47.480000000000004, DHE
47.53, RE
47.620000000000005, KI
47.7, TA
47.790000000000006, TA
47.85, KA
47.99, TA
48.03, KI
48.11000000000001, TA
48.160000000000004, DHA
48.68, KDA
48.86000000000001, DHIN
49.24, NA
49.440000000000005, TI
49.620000000000005, TA
49.830000000000005, TI
49.92, RA
50.010000000000005, KI
50.09, TA
50.18, TA
50.27, KA
50.34, TI
50.440000000000005, TA
50.510000000000005, KA
50.620000000000005, DI
50.85, NA
50.93, GHI
51.040000000000006, NA
51.160000000000004, KA
51.230000000000004, TA
51.34, KI
51.410000000000004, TA
51.52, GHI
51.6, NA
51.7, DHA
51.88, GHI
51.95, NA
52.040000000000006, DHA
52.150000000000006, TRA
52.230000000000004, KA
52.32, DHI
52.410000000000004, KI
52.5, TA
52.57, KA
52.690000000000005, TA
52.77, GA
52.82, DI
52.89, GA
52.940000000000005, NA
53.0, NA
53.11000000000001, GA
