0.049999999999999996, DHA
0.48, TI
0.6, RA
0.71, KI
0.81, TA
0.92, TA
1.04, KA
1.15, TI
1.26, RA
1.37, KI
1.48, TA
1.59, TA
1.72, KA
1.85, TI
1.96, RA
2.06, KI
2.1700000000000004, TA
2.2800000000000002, TA
2.39, KA
2.5000000000000004, TI
2.5900000000000003, RA
2.7100000000000004, KI
2.8000000000000003, TA
2.93, DHIN
3.3200000000000003, NA
3.6, GE
3.83, NA
4.050000000000001, DHA
4.38, TI
4.640000000000001, DHA
4.92, GE
5.2, DHIN
5.49, NA
5.7700000000000005, GE
6.03, NA
6.2700000000000005, DHA
6.57, TI
6.83, DHA
7.11, GE
7.3500000000000005, TIN
7.630000000000001, NA
7.880000000000001, KE
8.14, NA
8.41, TAA
8.56, KA
8.71, TI
8.83, RA
8.950000000000001, KI
9.06, TA
9.18, TA
9.3, KA
9.42, TI
9.540000000000001, RA
9.66, KI
9.780000000000001, TA
9.91, TAA
10.02, KA
10.15, TI
10.27, RA
10.38, KI
10.48, TA
10.6, TA
10.700000000000001, KA
10.83, TI
10.940000000000001, RA
11.040000000000001, KI
11.16, TA
11.290000000000001, DHIN
11.620000000000001, NA
11.91, GE
12.16, NA
12.370000000000001, DHA
12.690000000000001, TI
12.940000000000001, DHA
13.22, GE
13.48, DHIN
13.75, NA
14.05, GE
14.31, NA
14.55, DHA
14.83, TI
15.09, DHA
15.35, GE
15.58, TIN
15.89, NA
16.119999999999997, KE
16.38, NA
16.63, DHA
17.049999999999997, TI
17.16, RA
17.259999999999998, KI
17.369999999999997, TA
17.47, TA
17.58, KA
17.7, TI
17.799999999999997, RA
17.9, KI
18.009999999999998, TA
18.11, TA
18.23, KA
18.39, TI
18.5, RA
18.58, KI
18.689999999999998, TA
18.79, TA
18.9, KA
19.009999999999998, TI
19.099999999999998, RA
19.2, KI
19.299999999999997, TA
19.419999999999998, DHIN
19.82, NA
20.09, GE
20.33, NA
20.54, DHA
20.88, TI
21.119999999999997, DHA
21.39, GE
21.65, DHIN
21.93, NA
22.18, GE
22.47, NA
22.72, DHA
22.99, TI
23.24, DHA
23.77, GE
24.04, TIN
24.33, NA
24.55, KE
24.8, NA
25.209999999999997, TAA
25.32, KA
25.43, TI
25.529999999999998, RA
25.63, KI
25.74, TA
25.849999999999998, TA
25.939999999999998, KA
26.05, TI
26.15, RA
26.27, KI
26.38, TA
26.48, TAA
26.55, KA
26.619999999999997, TI
26.73, RA
26.81, KI
26.919999999999998, TA
27.02, TA
27.11, KA
27.23, TI
27.33, RA
27.419999999999998, KI
27.529999999999998, TA
27.64, DHIN
27.959999999999997, NA
28.23, GE
28.47, NA
28.7, DHA
28.99, TI
29.25, DHA
29.509999999999998, GE
29.73, DHIN
30.009999999999998, NA
30.31, GE
30.52, NA
30.779999999999998, DHA
31.04, TI
31.29, DHA
31.57, GE
31.79, TIN
32.03, NA
32.27, KE
32.59, NA
32.74, DHA
32.870000000000005, TI
32.980000000000004, RA
33.050000000000004, KI
33.11, TA
33.150000000000006, TA
33.21, KA
33.35, TI
33.400000000000006, RA
33.46, KI
33.52, TA
33.59, TA
33.720000000000006, KA
33.830000000000005, TI
33.89, RA
33.95, KI
34.0, TA
34.06, TA
34.13, KA
34.18, TI
34.21, RA
34.300000000000004, KI
34.32, TA
34.42, DHIN
34.480000000000004, NA
34.53, GE
34.580000000000005, NA
34.690000000000005, DHA
34.82, TI
34.940000000000005, DHA
35.1, GE
35.21, DHIN
35.300000000000004, NA
35.46, GE
35.67, NA
