0.07, DHA
0.27, TI
0.49, TA
0.6900000000000001, DHI
0.9, TA
1.1300000000000001, DHA
1.35, GE
1.56, NA
1.77, TII
2.0000000000000004, NA
2.2100000000000004, KE
2.43, NA
2.62, DHA
2.8600000000000003, DHA
3.0900000000000003, GE
3.2900000000000005, NA
3.5300000000000002, DHI
3.7300000000000004, NA
3.9600000000000004, GE
4.17, NA
4.4, DHA
4.6000000000000005, TI
4.8100000000000005, TA
5.010000000000001, DHI
5.21, TA
5.46, DHA
5.680000000000001, GE
5.88, NA
6.12, TII
6.33, NA
6.550000000000001, KE
6.760000000000001, NA
6.970000000000001, TAA
7.19, TI
7.4, TA
7.61, TI
7.82, TA
8.05, TAA
8.26, KE
8.47, NA
8.690000000000001, TII
8.92, NA
9.120000000000001, KE
9.34, NA
9.56, DHA
9.790000000000001, DHA
9.97, GE
10.18, NA
10.39, DHI
10.6, NA
10.83, GE
11.030000000000001, NA
11.24, DHA
11.440000000000001, TI
11.64, TA
11.83, DHI
12.040000000000001, TA
12.270000000000001, DHA
12.48, GE
12.67, NA
12.93, DHI
13.13, NA
13.34, GE
13.55, NA
13.74, DHA
13.950000000000001, TI
14.14, TA
14.31, DHI
14.49, TA
14.73, DHA
14.91, GE
15.08, NA
15.280000000000001, TII
15.46, NA
15.65, KE
15.850000000000001, NA
16.029999999999998, DHA
16.22, DHA
16.4, GE
16.57, NA
16.77, DHI
16.95, NA
17.14, GE
17.299999999999997, NA
17.47, DHA
17.63, TI
17.779999999999998, TA
17.95, DHI
18.119999999999997, TA
18.29, DHA
18.459999999999997, GE
18.619999999999997, NA
18.779999999999998, TII
18.95, NA
19.11, KE
19.279999999999998, NA
19.439999999999998, TAA
19.599999999999998, TI
19.75, TA
19.89, TI
20.06, TA
20.209999999999997, TAA
20.38, KE
20.529999999999998, NA
20.689999999999998, TII
20.849999999999998, NA
21.0, KE
21.15, NA
21.33, DHA
21.48, DHA
21.65, GE
21.77, NA
21.959999999999997, DHI
22.11, NA
22.279999999999998, GE
22.419999999999998, NA
22.599999999999998, DHA
22.73, TI
22.869999999999997, TA
23.029999999999998, DHI
23.169999999999998, TA
23.34, DHA
23.5, GE
23.64, NA
23.81, DHI
23.95, NA
24.14, GE
24.29, NA
