0.09000000000000001, KA
0.24, TA
0.38, GA
0.5, DHI
0.64, TA
0.77, DHI
0.9, TA
1.08, DHIN
1.15, GA
1.31, NA
1.46, TA
1.6500000000000001, GA
1.78, DHIN
1.9000000000000001, GA
2.0500000000000003, DHIN
2.16, GA
2.3000000000000003, NA
2.45, TA
2.62, GA
2.74, DHA
2.91, GE
3.0300000000000002, TIN
3.16, GA
3.3000000000000003, NA
3.4400000000000004, NA
3.74, KI
3.7800000000000002, TA
3.87, TA
3.93, KA
4.0, TI
4.07, RA
4.13, KI
4.19, TA
4.260000000000001, TA
4.32, KA
4.45, DHE
4.57, RE
4.62, DHE
4.69, RE
4.760000000000001, KI
4.8100000000000005, TA
4.86, TA
4.96, KA
4.98, DHA
5.28, TA
5.42, DHA
6.2700000000000005, TA
6.41, DHA
7.29, TA
7.41, DHA
7.920000000000001, KA
8.07, TA
8.21, GA
8.35, DHI
8.49, TA
8.610000000000001, DHI
8.75, TA
8.9, DHIN
9.030000000000001, GA
9.16, NA
9.3, TA
9.48, GA
9.620000000000001, DHIN
9.72, GA
9.88, DHIN
10.0, GA
10.13, NA
10.280000000000001, TA
10.46, GA
10.58, DHA
10.73, GE
10.85, TIN
11.0, GA
11.120000000000001, NA
11.27, NA
11.57, KI
11.620000000000001, TA
11.690000000000001, TA
11.76, KA
11.82, TI
11.89, RA
11.950000000000001, KI
12.01, TA
12.07, TA
12.15, KA
12.26, DHE
12.32, RE
12.38, DHE
12.43, RE
12.51, KI
12.57, TA
12.63, TA
12.68, KA
12.770000000000001, DHA
13.08, TA
13.21, DHA
14.07, TA
14.23, DHA
15.09, TA
