0.060000000000000005, DHA
0.19999999999999998, TI
0.36, TA
0.51, DHI
0.63, TA
0.8200000000000001, DHA
1.0, GE
1.18, NA
1.33, TII
1.51, NA
1.67, KE
1.83, NA
2.0100000000000002, DHA
2.1900000000000004, DHA
2.3400000000000003, GE
2.5000000000000004, NA
2.68, DHI
2.83, NA
3.0000000000000004, GE
3.1700000000000004, NA
3.33, DHA
3.47, TI
3.6300000000000003, TA
3.7800000000000002, DHI
3.95, TA
4.13, DHA
4.28, GE
4.44, NA
4.6000000000000005, TII
4.760000000000001, NA
4.930000000000001, KE
5.090000000000001, NA
5.24, TAA
5.41, TI
5.5600000000000005, TA
5.720000000000001, TI
5.88, TA
6.03, TAA
6.2, KE
6.36, NA
6.510000000000001, TII
6.69, NA
6.8500000000000005, KE
7.0, NA
7.17, DHA
7.300000000000001, DHA
7.49, GE
7.640000000000001, NA
7.82, DHI
7.95, NA
8.120000000000001, GE
8.27, NA
8.44, DHA
8.59, TI
8.74, TA
8.9, DHI
9.02, TA
9.200000000000001, DHA
9.38, GE
9.52, NA
9.700000000000001, DHI
9.85, NA
9.99, GE
10.17, NA
