0.060000000000000005, DHA
0.27, GE
0.46, TI
0.68, RA
0.89, KI
1.08, TA
1.26, TI
1.47, TA
1.66, KDA
1.86, DHI
2.04, KI
2.2300000000000004, TA
2.4600000000000004, DHA
2.6700000000000004, GE
2.85, TI
3.0500000000000003, TA
3.2700000000000005, DHA
3.4800000000000004, GE
3.68, NA
3.9000000000000004, GE
4.1000000000000005, TII
4.3100000000000005, NA
4.5, KE
4.720000000000001, NA
4.92, TAA
5.140000000000001, KE
5.33, TI
5.54, RA
5.73, KI
5.930000000000001, TA
6.11, TI
6.3100000000000005, TA
6.48, KDA
6.7, DHI
6.87, KI
7.07, TA
7.3100000000000005, DHA
7.5200000000000005, GE
7.69, TI
7.890000000000001, TA
8.110000000000001, DHA
8.32, GE
8.52, NA
8.72, GE
8.92, DHI
9.120000000000001, NA
9.35, GE
9.57, NA
9.780000000000001, DHA
10.0, GE
10.190000000000001, TI
10.39, RA
10.59, KI
10.790000000000001, TA
10.97, TI
11.17, TA
11.35, KDA
11.56, DHI
11.72, KI
11.91, TA
12.14, DHA
12.34, GE
12.5, TI
12.700000000000001, TA
12.91, DHA
13.120000000000001, GE
13.31, NA
13.520000000000001, GE
13.71, TII
13.92, NA
14.120000000000001, KE
14.31, NA
14.51, TAA
14.73, KE
14.93, TI
15.13, RA
15.32, KI
15.520000000000001, TA
15.700000000000001, TI
15.88, TA
16.049999999999997, KDA
16.25, DHI
16.439999999999998, KI
16.63, TA
16.849999999999998, DHA
17.07, GE
17.22, TI
17.419999999999998, TA
17.65, DHA
17.849999999999998, GE
18.049999999999997, NA
18.27, GE
18.459999999999997, DHI
18.66, NA
18.86, GE
19.009999999999998, NA
19.24, DHA
19.48, GE
19.65, TI
19.869999999999997, RA
20.07, KI
20.25, TA
20.439999999999998, TI
20.63, TA
20.77, KDA
20.98, DHI
21.169999999999998, KI
21.36, TA
21.57, DHA
21.799999999999997, GE
21.98, TI
22.18, RA
22.369999999999997, KI
22.57, TA
22.75, TI
22.95, TA
23.13, KDA
23.33, DHI
23.509999999999998, KI
23.689999999999998, TA
23.9, DHA
24.119999999999997, GE
24.29, TI
24.49, RA
24.689999999999998, KI
24.869999999999997, TA
25.05, TI
25.24, TA
25.43, KDA
25.619999999999997, DHI
25.79, KI
25.98, TA
26.18, DHA
26.41, GE
26.58, TI
26.779999999999998, TA
26.99, DHA
27.13, GE
27.4, NA
27.59, GE
27.77, TII
27.97, NA
28.15, KE
28.349999999999998, NA
28.529999999999998, TAA
28.75, KE
28.93, TI
29.15, RA
29.34, KI
29.529999999999998, TA
29.7, TI
29.89, TA
30.09, KDA
30.279999999999998, TII
30.459999999999997, KI
30.65, TA
30.84, TAA
31.02, KE
31.23, TI
31.43, RA
31.63, KI
31.82, TA
31.999999999999996, TI
32.2, TA
32.39, KDA
32.580000000000005, TII
32.75, KI
32.95, TA
33.18, DHA
33.370000000000005, GE
33.54, TI
33.74, RA
33.940000000000005, KI
34.13, TA
34.31, TI
34.5, TA
34.650000000000006, KDA
34.870000000000005, DHI
35.03, KI
35.220000000000006, TA
35.43, DHA
35.64, GE
35.800000000000004, TI
36.010000000000005, TA
36.230000000000004, DHA
36.410000000000004, GE
36.61, NA
36.84, GE
37.02, DHI
37.230000000000004, NA
37.42, GE
37.61, NA
37.790000000000006, DHA
38.02, GE
38.190000000000005, TI
38.400000000000006, RA
38.59, KI
38.78, TA
39.0, DHA
39.2, GE
39.370000000000005, TI
39.580000000000005, RA
39.77, KI
39.970000000000006, TA
40.190000000000005, DHA
40.370000000000005, GE
40.540000000000006, TI
40.75, RA
40.95, KI
41.14, TA
41.32, TI
41.510000000000005, TA
41.68, KDA
41.92, DHI
42.07, KI
42.260000000000005, TA
42.49, DHA
42.67, GE
42.84, TI
43.050000000000004, RA
43.230000000000004, KI
43.42, TA
43.59, TI
43.78, TA
43.95, KDA
44.14, DHI
44.32, KI
44.510000000000005, TA
44.730000000000004, DHA
44.92, GE
45.09, TI
45.290000000000006, TA
45.49, DHA
45.690000000000005, GE
45.88, NA
46.09, GE
46.25, TII
46.45, NA
46.63, KI
46.830000000000005, NA
47.02, TAA
47.230000000000004, KE
47.410000000000004, TI
47.61, RA
47.800000000000004, KI
48.0, TA
48.18, TAA
48.38, KE
48.56, TI
48.760000000000005, RA
48.92, KI
49.120000000000005, TA
49.300000000000004, TAA
49.5, KE
49.67, TI
49.870000000000005, RA
50.050000000000004, KI
50.24, TA
50.410000000000004, TI
50.6, TA
50.760000000000005, KDA
50.96, TII
51.14, KI
51.31, TA
51.510000000000005, DHA
51.730000000000004, GE
51.900000000000006, TI
52.11000000000001, RA
52.290000000000006, KI
52.480000000000004, TA
52.660000000000004, TI
52.85, TA
53.02, KDA
53.190000000000005, DHI
53.370000000000005, KI
53.550000000000004, TA
53.77, DHA
53.970000000000006, GE
54.13, TI
54.32, TA
54.52, DHA
54.720000000000006, GE
54.910000000000004, NA
55.120000000000005, GE
55.31, DHI
55.480000000000004, NA
55.68, GE
55.85, NA
